scaffold,start,end,mid,sites,pi_Egglayer,pi_Brooder,dxy_Egglayer_Brooder,Fst_Egglayer_Brooder
Contig3201,81271,84270,82436,1874,0.0046,0.0055,0.0052,0.0143
Contig3201,81301,84300,82455,1844,0.0047,0.0056,0.0053,0.0143
Contig3201,81331,84330,82475,1815,0.0047,0.0057,0.0054,0.0143
Contig3201,81361,84360,82518,1809,0.0047,0.0059,0.0055,0.0141
Contig3201,81391,84390,82560,1801,0.0048,0.006,0.0056,0.0143
Contig3201,81421,84420,82610,1801,0.0052,0.0065,0.0061,0.0146
Contig3201,81451,84450,82651,1792,0.0052,0.0065,0.0061,0.0146
Contig3201,81481,84480,82701,1792,0.0052,0.0066,0.0061,0.0146
Contig3201,81511,84510,82749,1790,0.0051,0.0065,0.006,0.0147
Contig3201,81541,84540,82779,1777,0.0052,0.0065,0.006,0.0147
Contig3201,81571,84570,82826,1775,0.0052,0.0064,0.006,0.0148
Contig3201,81601,84600,82876,1775,0.0052,0.0064,0.006,0.0148
Contig3201,81631,84630,82917,1764,0.0051,0.0064,0.006,0.0149
Contig3201,81661,84660,82961,1763,0.0048,0.0064,0.0058,0.0131
Contig3201,81691,84690,83009,1767,0.0048,0.0063,0.0058,0.0131
Contig3201,81721,84720,83045,1751,0.0049,0.0064,0.0058,0.0131
Contig3201,81751,84750,83067,1723,0.0049,0.0065,0.0059,0.0131
Contig3201,81781,84780,83099,1719,0.0049,0.0065,0.0059,0.0131
Contig3201,81811,84810,83151,1720,0.0049,0.0066,0.006,0.0133
Contig3201,81841,84840,83195,1719,0.0049,0.0065,0.0059,0.0134
Contig3201,81871,84870,83240,1724,0.005,0.0065,0.0059,0.0136
Contig3201,81901,84900,83288,1721,0.005,0.0064,0.0059,0.0136
Contig3201,81931,84930,83338,1720,0.0046,0.0062,0.0056,0.0146
Contig3201,81961,84960,83368,1738,0.0046,0.0063,0.0057,0.0147
Contig3201,81991,84990,83395,1766,0.0045,0.0063,0.0056,0.0146
Contig3201,82021,85020,83410,1782,0.0045,0.0062,0.0056,0.0146
Contig3201,82051,85050,83432,1754,0.0045,0.0063,0.0056,0.0147
Contig3201,82081,85080,83455,1724,0.0045,0.0064,0.0057,0.0147
Contig3201,82111,85110,83478,1696,0.0045,0.0064,0.0057,0.0149
Contig3201,82141,85140,83501,1668,0.0042,0.0058,0.0052,0.0158
Contig3201,82171,85170,83523,1641,0.0042,0.0059,0.0053,0.0158
Contig3201,82201,85200,83538,1622,0.0042,0.0059,0.0053,0.0158
Contig3201,82231,85230,83562,1593,0.0043,0.006,0.0054,0.0158
Contig3201,82261,85260,83588,1563,0.0044,0.0061,0.0055,0.0159
Contig3201,82291,85290,83608,1539,0.0044,0.0061,0.0055,0.016
Contig3201,82321,85320,83634,1509,0.0045,0.0062,0.0056,0.0161
Contig3201,82351,85350,83660,1479,0.0046,0.0064,0.0057,0.0161
Contig3201,82381,85380,83685,1451,0.0047,0.0065,0.0058,0.0161
Contig3201,82411,85410,83713,1421,0.0047,0.0066,0.0059,0.0161
Contig3201,82441,85440,83740,1391,0.0048,0.0067,0.006,0.0161
Contig3201,82471,85470,83754,1376,0.0048,0.0068,0.0061,0.0161
Contig3201,82501,85500,83782,1347,0.0046,0.007,0.0061,0.0155
Contig3201,82531,85530,83810,1317,0.0047,0.0071,0.0062,0.0156
Contig3201,82561,85560,83839,1288,0.0048,0.0072,0.0063,0.0157
Contig3201,82591,85590,83853,1274,0.0048,0.0073,0.0063,0.0157
Contig3201,82621,85620,83882,1245,0.0046,0.0073,0.0062,0.0155
Contig3201,82651,85650,83883,1244,0.0046,0.0073,0.0062,0.0155
Contig3201,82681,85680,83883,1244,0.0046,0.0073,0.0062,0.0155
Contig3201,82711,85710,83883,1244,0.0046,0.0073,0.0062,0.0155
Contig3201,82741,85740,83883,1244,0.0046,0.0073,0.0062,0.0155
Contig3201,82771,85770,83883,1244,0.0046,0.0073,0.0062,0.0155
Contig3201,82801,85800,83903,1222,0.0047,0.0074,0.0063,0.0155
Contig3201,82831,85830,83924,1199,0.0048,0.0076,0.0065,0.0155
Contig3201,82861,85860,83929,1193,0.0048,0.0076,0.0065,0.0155
Contig3201,82891,85890,83929,1193,0.0048,0.0076,0.0065,0.0155
Contig3201,82921,85920,83929,1193,0.0048,0.0076,0.0065,0.0155
Contig3201,82951,85950,83929,1193,0.0048,0.0076,0.0065,0.0155
Contig3201,82981,85980,83947,1171,0.0048,0.0078,0.0066,0.0156
Contig3201,83011,86010,84017,1167,0.004,0.0068,0.0057,0.0172
Contig3201,83041,86040,84087,1164,0.004,0.0068,0.0057,0.0172
Contig3201,83071,86070,84151,1156,0.0033,0.0063,0.0051,0.0186
Contig3201,83101,86100,84225,1160,0.0035,0.0062,0.0051,0.019
Contig3201,83131,86130,84292,1170,0.0035,0.0062,0.0051,0.0186
Contig3201,83161,86160,84359,1177,0.0034,0.0063,0.0051,0.0192
Contig3201,83191,86190,84423,1168,0.0038,0.0067,0.0056,0.0174
Contig3201,83221,86220,84498,1167,0.0031,0.006,0.0048,0.02
Contig3201,83251,86250,84559,1161,0.0031,0.006,0.0048,0.0201
Contig3201,83281,86280,84636,1161,0.0029,0.0056,0.0045,0.0174
Contig3201,83311,86310,84682,1151,0.0029,0.0058,0.0046,0.0173
Contig3201,83341,86340,84757,1149,0.0031,0.0059,0.0048,0.0174
Contig3201,83371,86370,84799,1122,0.0028,0.0054,0.0043,0.015
Contig3201,83401,86400,84874,1120,0.003,0.0058,0.0046,0.015
Contig3201,83431,86430,84937,1121,0.003,0.0058,0.0046,0.015
Contig3201,83461,86460,85017,1121,0.003,0.0058,0.0046,0.015
Contig3201,83491,86490,85091,1122,0.003,0.0059,0.0047,0.0151
Contig3201,83521,86520,85168,1122,0.0028,0.0056,0.0044,0.0138
Contig3201,83551,86550,85229,1135,0.0031,0.0057,0.0046,0.015
Contig3201,83581,86580,85306,1133,0.0031,0.0058,0.0047,0.0146
Contig3201,83611,86610,85384,1134,0.0031,0.0061,0.0048,0.0148
Contig3201,83641,86640,85453,1135,0.0031,0.006,0.0048,0.0149
Contig3201,83671,86670,85525,1138,0.0031,0.006,0.0047,0.0149
Contig3201,83701,86700,85570,1159,0.0036,0.0063,0.0051,0.0148
Contig3201,83731,86730,85598,1189,0.0038,0.0062,0.0052,0.015
Contig3201,83761,86760,85627,1219,0.0037,0.0061,0.0051,0.015
Contig3201,83791,86790,85654,1249,0.0036,0.0062,0.0051,0.0159
Contig3201,83821,86820,85676,1273,0.0038,0.0061,0.0052,0.0161
Contig3201,83851,86850,85698,1298,0.0037,0.006,0.0051,0.0161
Contig3201,83881,86880,85725,1328,0.0036,0.0059,0.005,0.0161
Contig3201,83911,86910,85750,1358,0.0036,0.0058,0.0049,0.016
Contig3201,83941,86940,85776,1388,0.0035,0.0058,0.0048,0.016
Contig3201,83971,86970,85800,1417,0.0036,0.006,0.005,0.0157
Contig3201,84001,87000,85817,1438,0.0038,0.0062,0.0053,0.0189
Contig3201,84031,87030,85840,1466,0.0038,0.0063,0.0053,0.0185
Contig3201,84061,87060,85864,1496,0.0037,0.0063,0.0053,0.0184
Contig3201,84091,87090,85888,1526,0.004,0.0062,0.0054,0.0209
Contig3201,84121,87120,85912,1556,0.0039,0.0062,0.0054,0.0209
Contig3201,84151,87150,85918,1564,0.0039,0.0061,0.0053,0.0209
Contig3201,84181,87180,85940,1592,0.004,0.0063,0.0054,0.0204
Contig3201,84211,87210,85962,1620,0.004,0.0064,0.0055,0.0199
Contig3201,84241,87240,85981,1645,0.004,0.0064,0.0055,0.0198
Contig3201,84271,87270,85998,1667,0.0039,0.0064,0.0054,0.0197
Contig3201,84301,87300,86013,1687,0.0039,0.0063,0.0054,0.0196
Contig3201,84331,87330,86037,1716,0.0039,0.0065,0.0055,0.0192
Contig3201,84361,87360,86082,1720,0.0039,0.0063,0.0054,0.0195
Contig3201,84391,87390,86123,1724,0.0039,0.0062,0.0053,0.0195
Contig3201,84421,87420,86159,1702,0.0035,0.0057,0.0048,0.0196
Contig3201,84451,87450,86198,1704,0.0035,0.0056,0.0048,0.0196
Contig3201,84481,87480,86248,1701,0.0035,0.0056,0.0048,0.0198
Contig3201,84511,87510,86297,1700,0.0035,0.0055,0.0048,0.0199
Contig3201,84541,87540,86317,1698,0.0034,0.0056,0.0048,0.0199
Contig3201,84571,87570,86345,1671,0.0035,0.0056,0.0048,0.0199
Contig3201,84601,87600,86377,1641,0.0035,0.0058,0.0049,0.0199
Contig3201,84631,87630,86398,1622,0.0036,0.0058,0.005,0.0199
Contig3201,84661,87660,86426,1596,0.0036,0.0058,0.005,0.02
Contig3201,84691,87690,86460,1566,0.0037,0.0059,0.0051,0.0203
Contig3201,84721,87720,86476,1552,0.0037,0.0059,0.0051,0.0203
Contig3201,84751,87750,86476,1552,0.0037,0.0059,0.0051,0.0203
Contig3201,84781,87780,86495,1535,0.0037,0.006,0.0052,0.0204
Contig3201,84811,87810,86529,1505,0.0038,0.006,0.0052,0.0202
Contig3201,84841,87840,86557,1480,0.0039,0.0061,0.0053,0.0202
Contig3201,84871,87870,86590,1452,0.0038,0.0061,0.0053,0.02
Contig3201,84901,87900,86628,1434,0.0039,0.0062,0.0053,0.02
Contig3201,84931,87930,86676,1421,0.0039,0.0061,0.0053,0.0201
Contig3201,84961,87960,86708,1395,0.0039,0.006,0.0053,0.0201
Contig3201,84991,87990,86745,1366,0.004,0.006,0.0053,0.0203
Contig3201,85021,88020,86765,1350,0.004,0.0061,0.0053,0.0203
Contig3201,85051,88050,86775,1360,0.004,0.006,0.0053,0.0203
Contig3201,85081,88080,86799,1386,0.0039,0.0059,0.0052,0.0203
Contig3201,85111,88110,86819,1408,0.0039,0.0059,0.0052,0.0202
Contig3201,85141,88140,86846,1438,0.0038,0.0058,0.0051,0.0202
Contig3201,85171,88170,86872,1467,0.0038,0.0058,0.0051,0.0198
Contig3201,85201,88200,86893,1490,0.0042,0.0061,0.0054,0.0185
Contig3201,85231,88230,86918,1519,0.0044,0.0062,0.0056,0.0175
Contig3201,85261,88260,86944,1549,0.0043,0.0061,0.0055,0.0175
Contig3201,85291,88290,86967,1577,0.0042,0.006,0.0054,0.0174
Contig3201,85321,88320,86991,1605,0.0042,0.0059,0.0053,0.0174
Contig3201,85351,88350,87006,1623,0.0041,0.0059,0.0052,0.0174
Contig3201,85381,88380,87028,1650,0.0042,0.0059,0.0053,0.017
Contig3201,85411,88410,87052,1680,0.0041,0.0058,0.0052,0.017
Contig3201,85441,88440,87076,1710,0.0041,0.0057,0.0051,0.0169
Contig3201,85471,88470,87088,1725,0.004,0.0057,0.0051,0.0169
Contig3201,85501,88500,87088,1725,0.004,0.0057,0.0051,0.0169
Contig3201,85531,88530,87088,1725,0.004,0.0057,0.0051,0.0169
Contig3201,85561,88560,87088,1725,0.004,0.0057,0.0051,0.0169
Contig3201,85591,88590,87108,1748,0.004,0.0056,0.005,0.0169
Contig3201,85621,88620,87133,1778,0.004,0.0056,0.0051,0.017
Contig3201,85651,88650,87151,1799,0.004,0.0056,0.005,0.0169
Contig3201,85681,88680,87168,1820,0.0039,0.0055,0.005,0.0169
Contig3201,85711,88710,87192,1849,0.0041,0.0055,0.0051,0.0182
Contig3201,85741,88740,87212,1873,0.0041,0.0054,0.005,0.0182
Contig3201,85771,88770,87234,1900,0.0041,0.0053,0.0049,0.0182
Contig3201,85801,88800,87257,1929,0.0042,0.0055,0.0051,0.0185
Contig3201,85831,88830,87279,1957,0.0041,0.0054,0.005,0.0185
Contig3201,85861,88860,87303,1987,0.0041,0.0054,0.005,0.0183
Contig3201,85891,88890,87324,2014,0.004,0.0054,0.0049,0.0183
Contig3201,85921,88920,87347,2044,0.004,0.0053,0.0049,0.0183
Contig3201,85951,88950,87370,2074,0.004,0.0054,0.0049,0.0186
Contig3201,85981,88980,87393,2104,0.0039,0.0054,0.0049,0.0187
Contig3201,86011,89010,87425,2097,0.0039,0.0054,0.0049,0.0186
Contig3201,86041,89040,87459,2093,0.004,0.0054,0.005,0.0186
Contig3201,86071,89070,87496,2100,0.0041,0.0055,0.005,0.0181
Contig3201,86101,89100,87529,2087,0.0039,0.0054,0.0049,0.0177
Contig3201,86131,89130,87567,2080,0.0039,0.0054,0.0049,0.018
Contig3201,86161,89160,87595,2062,0.004,0.0055,0.005,0.0193
Contig3201,86191,89190,87611,2043,0.0038,0.0053,0.0048,0.0204
Contig3201,86221,89220,87645,2031,0.0043,0.0058,0.0053,0.0183
Contig3201,86251,89250,87663,2014,0.0043,0.0058,0.0053,0.0183
Contig3201,86281,89280,87699,2004,0.0046,0.006,0.0056,0.0187
Contig3201,86311,89310,87729,2017,0.0046,0.0061,0.0057,0.0198
Contig3201,86341,89340,87772,2019,0.0045,0.006,0.0056,0.0199
Contig3201,86371,89370,87796,2044,0.0045,0.006,0.0055,0.0199
Contig3201,86401,89400,87838,2047,0.0043,0.0059,0.0054,0.0225
Contig3201,86431,89430,87860,2030,0.0044,0.0059,0.0055,0.0225
Contig3201,86461,89460,87899,2023,0.0047,0.0062,0.0058,0.0219
Contig3201,86491,89490,87939,2020,0.0048,0.0063,0.0059,0.0215
Contig3201,86521,89520,87982,2020,0.0048,0.0061,0.0058,0.0216
Contig3201,86551,89550,88026,2020,0.0047,0.0062,0.0058,0.0212
Contig3201,86581,89580,88056,2004,0.0051,0.0065,0.0061,0.0204
Contig3201,86611,89610,88078,1974,0.0052,0.0064,0.0061,0.0205
Contig3201,86641,89640,88098,1947,0.0052,0.0065,0.0062,0.0205
Contig3201,86671,89670,88120,1918,0.0053,0.0066,0.0063,0.0205
Contig3201,86701,89700,88143,1888,0.005,0.0065,0.0061,0.0208
Contig3201,86731,89730,88166,1858,0.0049,0.0065,0.0061,0.0208
Contig3201,86761,89760,88189,1828,0.005,0.0066,0.0062,0.0208
Contig3201,86791,89790,88213,1798,0.0051,0.0066,0.0062,0.0204
Contig3201,86821,89820,88232,1774,0.005,0.0066,0.0061,0.0203
Contig3201,86851,89850,88252,1749,0.0051,0.0067,0.0062,0.0203
Contig3201,86881,89880,88276,1719,0.0051,0.0068,0.0063,0.0203
Contig3201,86911,89910,88300,1689,0.0052,0.0069,0.0064,0.0203
Contig3201,86941,89940,88325,1659,0.0053,0.0069,0.0065,0.0204
Contig3201,86971,89970,88350,1630,0.0053,0.0068,0.0064,0.0208
Contig3201,87001,90000,88367,1609,0.0051,0.0065,0.0061,0.0185
Contig3201,87031,90030,88391,1581,0.0051,0.0065,0.0061,0.0188
Contig3201,87061,90060,88417,1551,0.0052,0.0065,0.0062,0.0189
Contig3201,87091,90090,88444,1521,0.005,0.0066,0.006,0.0165
Contig3201,87121,90120,88471,1491,0.0051,0.0066,0.0061,0.0166
Contig3201,87151,90150,88478,1483,0.0051,0.0066,0.0061,0.0166
Contig3201,87181,90180,88503,1455,0.0051,0.0065,0.006,0.0169
Contig3201,87211,90210,88529,1427,0.005,0.0064,0.006,0.0172
Contig3201,87241,90240,88552,1402,0.0051,0.0064,0.006,0.0173
Contig3201,87271,90270,88573,1380,0.0052,0.0064,0.0061,0.0174
Contig3201,87301,90300,88592,1360,0.0052,0.0065,0.0061,0.0175
Contig3201,87331,90330,88620,1330,0.0052,0.0063,0.006,0.018
Contig3201,87361,90360,88648,1302,0.0053,0.0064,0.0061,0.018
Contig3201,87391,90390,88674,1276,0.0054,0.0065,0.0062,0.018
Contig3201,87421,90420,88682,1268,0.0054,0.0065,0.0063,0.018
Contig3201,87451,90450,88705,1245,0.0055,0.0067,0.0064,0.018
Contig3201,87481,90480,88732,1218,0.0057,0.0068,0.0065,0.018
Contig3201,87511,90510,88760,1191,0.0058,0.007,0.0067,0.018
Contig3201,87541,90540,88771,1181,0.0058,0.007,0.0067,0.018
Contig3201,87571,90570,88771,1181,0.0058,0.007,0.0067,0.018
Contig3201,87601,90600,88771,1181,0.0058,0.007,0.0067,0.018
Contig3201,87631,90630,88772,1182,0.0058,0.007,0.0067,0.018
Contig3201,87661,90660,88774,1183,0.0058,0.007,0.0067,0.018
Contig3201,87691,90690,88807,1204,0.0058,0.0069,0.0067,0.018
Contig3201,87721,90720,88847,1230,0.0057,0.0067,0.0065,0.018
Contig3201,87751,90750,88879,1251,0.0056,0.0067,0.0065,0.018
Contig3201,87781,90780,88901,1266,0.0055,0.0066,0.0064,0.018
Contig3201,87811,90810,88945,1296,0.0058,0.0069,0.0068,0.0273
Contig3201,87841,90840,88979,1320,0.0057,0.0068,0.0067,0.0273
Contig3201,87871,90870,89018,1348,0.0056,0.0066,0.0066,0.0273
Contig3201,87901,90900,89058,1364,0.0056,0.0068,0.0067,0.0279
Contig3201,87931,90930,89082,1357,0.0056,0.0068,0.0067,0.0279
Contig3201,87961,90960,89121,1386,0.0056,0.0069,0.0067,0.0274
Contig3201,87991,90990,89131,1394,0.0056,0.0069,0.0067,0.0273
Contig3201,88021,91020,89131,1394,0.0056,0.0069,0.0067,0.0273
Contig3201,88051,91050,89139,1384,0.0056,0.0069,0.0068,0.0273
Contig3201,88081,91080,89160,1358,0.0057,0.0071,0.0069,0.0273
Contig3201,88111,91110,89177,1336,0.0058,0.0072,0.007,0.0274
Contig3201,88141,91140,89201,1306,0.0059,0.0073,0.0071,0.0275
Contig3201,88171,91170,89225,1277,0.006,0.0073,0.0072,0.028
Contig3201,88201,91200,89244,1254,0.0055,0.007,0.0068,0.0299
Contig3201,88231,91230,89268,1225,0.0054,0.0068,0.0066,0.0314
Contig3201,88261,91260,89294,1195,0.0055,0.007,0.0068,0.0315
Contig3201,88291,91290,89319,1167,0.0056,0.0071,0.0069,0.0317
Contig3201,88321,91320,89343,1139,0.0057,0.0073,0.0071,0.0317
Contig3201,88351,91350,89360,1121,0.0058,0.0074,0.0072,0.0317
Contig3201,88381,91380,89384,1094,0.0057,0.0073,0.0071,0.0327
Contig3201,88411,91410,89412,1064,0.0059,0.0075,0.0073,0.0327
Contig3201,88441,91440,89441,1034,0.0061,0.0077,0.0075,0.0328
Contig3201,88471,91470,89455,1019,0.0061,0.0078,0.0076,0.0328
Contig3201,88501,91500,89455,1019,0.0061,0.0078,0.0076,0.0328
Contig3201,88531,91530,89455,1019,0.0061,0.0078,0.0076,0.0328
Contig3201,88561,91560,89455,1019,0.0061,0.0078,0.0076,0.0328
Contig3201,88591,91590,89475,996,0.0063,0.008,0.0078,0.0328
Contig3201,88621,91620,89502,966,0.0062,0.0081,0.0078,0.0332
Contig3201,88651,91650,89522,945,0.0064,0.0082,0.008,0.0333
Contig3201,88681,91680,89541,924,0.0065,0.0084,0.0081,0.0333
Contig3201,88711,91710,89569,895,0.0062,0.0086,0.0081,0.032
Contig3201,88741,91740,89592,871,0.0064,0.0088,0.0083,0.032
Contig3201,88771,91770,89619,844,0.0065,0.0091,0.0085,0.0321
Contig3201,88801,91800,89648,815,0.0063,0.0089,0.0083,0.0324
Contig3201,88831,91830,89678,787,0.0066,0.0091,0.0086,0.0327
Contig3201,88861,91860,89711,757,0.0068,0.0093,0.0088,0.0331
Contig3201,88891,91890,89742,730,0.007,0.0096,0.0091,0.0332
Contig3201,88921,91920,89790,704,0.0073,0.0099,0.0094,0.0332
Contig3201,88951,91950,89900,698,0.0071,0.0095,0.0091,0.0334
Contig3201,88981,91980,90007,690,0.0071,0.0094,0.0091,0.0336
Contig3201,89011,92010,90120,701,0.0071,0.0094,0.009,0.0333
Contig3201,89041,92040,90234,709,0.0073,0.0094,0.0091,0.0331
Contig3201,89071,92070,90357,709,0.0076,0.0096,0.0094,0.0322
Contig3201,89101,92100,90459,722,0.0076,0.0094,0.0093,0.0321
Contig3201,89131,92130,90561,725,0.0076,0.0101,0.0097,0.0341
Contig3201,89161,92160,90619,731,0.0072,0.0093,0.0091,0.0327
Contig3201,89191,92190,90668,751,0.007,0.0091,0.0088,0.0327
Contig3201,89221,92220,90755,761,0.0056,0.0077,0.0074,0.0391
Contig3201,89251,92250,90816,785,0.0054,0.0076,0.0072,0.0388
Contig3201,89281,92280,90880,778,0.0048,0.0071,0.0067,0.0397
Contig3201,89311,92310,90985,781,0.0057,0.0077,0.0073,0.0327
Contig3201,89341,92340,91096,778,0.0062,0.008,0.0078,0.0348
Contig3201,89371,92370,91207,780,0.0067,0.0083,0.0082,0.0329
Contig3201,89401,92400,91322,780,0.0071,0.0086,0.0086,0.0307
Contig3201,89431,92430,91360,788,0.0071,0.0085,0.0085,0.0307
Contig3201,89461,92460,91456,795,0.0061,0.0077,0.0076,0.0328
Contig3201,89491,92490,91524,773,0.006,0.0076,0.0074,0.0345
Contig3201,89521,92520,91633,770,0.0059,0.0076,0.0074,0.0346
Contig3201,89551,92550,91749,769,0.0071,0.0078,0.0082,0.0345
Contig3201,89581,92580,91810,783,0.006,0.007,0.0072,0.0384
Contig3201,89611,92610,91829,802,0.0067,0.0073,0.0078,0.0378
Contig3201,89641,92640,91858,832,0.0072,0.0082,0.0084,0.0334
Contig3201,89671,92670,91869,844,0.0077,0.0087,0.0089,0.0308
Contig3201,89701,92700,91876,851,0.0083,0.0093,0.0095,0.0283
Contig3201,89731,92730,91882,858,0.009,0.01,0.0102,0.026
Contig3201,89761,92760,91884,860,0.0088,0.0098,0.01,0.0265
Contig3201,89791,92790,91884,860,0.0088,0.0098,0.01,0.0263
Contig3201,89821,92820,91884,860,0.0089,0.0099,0.0101,0.0263
Contig3201,89851,92850,91884,860,0.0089,0.0098,0.01,0.0264
Contig3201,89881,92880,91884,860,0.0089,0.0098,0.01,0.0265
Contig3201,89911,92910,91884,860,0.0087,0.0097,0.0099,0.0265
Contig3201,89941,92940,91884,860,0.009,0.0099,0.0101,0.026
Contig3201,89971,92970,91884,860,0.0089,0.0098,0.01,0.0265
Contig3201,90001,93000,91884,860,0.0088,0.0098,0.01,0.0263
Contig3201,90031,93030,91884,860,0.009,0.0099,0.0101,0.026
Contig3201,90061,93060,91884,860,0.0089,0.0097,0.01,0.0268
Contig3201,90091,93090,91884,860,0.0088,0.0098,0.0099,0.0264
Contig3201,90121,93120,91884,860,0.0089,0.0099,0.0101,0.0261
Contig3201,90151,93150,91884,860,0.0088,0.0097,0.0099,0.0268
Contig3201,90181,93180,91884,860,0.0089,0.0098,0.0101,0.0261
Contig3201,90211,93210,91884,860,0.0082,0.0091,0.0093,0.0285
Contig3201,90241,93240,91884,860,0.0087,0.0095,0.0098,0.0274
Contig3201,90271,93270,91884,860,0.0089,0.0098,0.01,0.0265
Contig3201,90301,93300,91884,860,0.0088,0.0098,0.01,0.0263
Contig3201,90331,93330,91884,860,0.009,0.0099,0.0101,0.0262
Contig3201,90361,93360,91884,860,0.0089,0.0097,0.01,0.0268
Contig3201,90391,93390,91884,860,0.0089,0.0099,0.0101,0.0261
Contig3201,90421,93420,91884,860,0.0089,0.0099,0.0101,0.0261
Contig3201,90451,93450,91884,860,0.0089,0.0098,0.01,0.0263
Contig3201,90481,93480,91884,860,0.0087,0.0097,0.0099,0.0265
Contig3201,90511,93510,91884,860,0.0082,0.0091,0.0093,0.0285
Contig3201,90541,93540,91884,860,0.0086,0.0095,0.0097,0.0271
Contig3201,90571,93570,91884,860,0.0089,0.0098,0.01,0.0265
Contig3201,90601,93600,91884,860,0.0088,0.0098,0.01,0.0263
Contig3201,90631,93630,91886,859,0.0089,0.0098,0.01,0.0262
Contig3201,90661,93660,91887,858,0.009,0.01,0.0102,0.0259
Contig3201,90691,93690,91918,837,0.0089,0.01,0.0102,0.0263
Contig3201,90721,93720,91956,811,0.0092,0.0103,0.0105,0.0265
Contig3201,90751,93750,91989,790,0.0097,0.0107,0.0109,0.0259
Contig3201,90781,93780,92013,775,0.0097,0.0108,0.011,0.0264
Contig3201,90811,93810,92062,745,0.0093,0.0105,0.0104,0.0167
Contig3201,90841,93840,92103,721,0.0098,0.011,0.0109,0.0164
Contig3201,90871,93870,92153,693,0.0099,0.0112,0.0111,0.0165
Contig3201,90901,93900,92199,669,0.0103,0.0113,0.0112,0.0155
Contig3201,90931,93930,92214,661,0.0106,0.0115,0.0115,0.0155
Contig3201,90961,93960,92272,632,0.0105,0.0114,0.0114,0.0159
Contig3201,90991,93990,92289,624,0.011,0.0116,0.0118,0.0153
Contig3201,91021,94020,92289,624,0.0108,0.0113,0.0115,0.0155
Contig3201,91051,94050,92289,624,0.0109,0.0115,0.0117,0.0157
Contig3201,91081,94080,92289,624,0.0108,0.0114,0.0116,0.0156
Contig3201,91111,94110,92289,624,0.0108,0.0114,0.0116,0.0157
Contig3201,91141,94140,92289,624,0.0108,0.0115,0.0116,0.0156
Contig3201,91171,94170,92289,624,0.0109,0.0115,0.0117,0.0156
Contig3201,91201,94200,92289,624,0.0107,0.0114,0.0115,0.0156
Contig3201,91231,94230,92289,624,0.011,0.0116,0.0118,0.0153
Contig3201,91261,94260,92289,624,0.011,0.0115,0.0117,0.0154
Contig3201,91291,94290,92289,624,0.011,0.0116,0.0118,0.0153
Contig3201,91321,94320,92337,639,0.0106,0.0111,0.0113,0.0157
Contig3201,91351,94350,92343,641,0.0105,0.0112,0.0113,0.0157
Contig3201,91381,94380,92395,658,0.0107,0.011,0.0113,0.0153
Contig3201,91411,94410,92395,658,0.0105,0.0109,0.0111,0.0154
Contig3201,91441,94440,92395,658,0.0106,0.0109,0.0112,0.0157
Contig3201,91471,94470,92395,658,0.0106,0.011,0.0113,0.0153
Contig3201,91501,94500,92395,658,0.0105,0.0109,0.0112,0.0154
Contig3201,91531,94530,92395,658,0.0107,0.011,0.0113,0.0153
Contig3201,91561,94560,92395,658,0.0106,0.0111,0.0113,0.0155
Contig3201,91591,94590,92395,658,0.0106,0.0109,0.0112,0.0156
Contig3201,91621,94620,92395,658,0.0107,0.0111,0.0114,0.0155
Contig3201,91651,94650,92412,663,0.0104,0.0108,0.0111,0.0156
Contig3201,91681,94680,92471,681,0.0104,0.0107,0.011,0.0153
Contig3201,91711,94710,92526,698,0.0107,0.0111,0.0113,0.014
Contig3201,91741,94740,92556,708,0.0105,0.011,0.0111,0.0142
Contig3201,91771,94770,92572,713,0.0105,0.0109,0.0111,0.0142
Contig3201,91801,94800,92590,719,0.0112,0.0116,0.0118,0.013
Contig3201,91831,94830,92590,719,0.011,0.0115,0.0117,0.0128
Contig3201,91861,94860,92590,719,0.0111,0.0115,0.0117,0.0128
Contig3201,91891,94890,92590,719,0.0111,0.0115,0.0117,0.0128
Contig3201,91921,94920,92594,715,0.0111,0.0116,0.0117,0.013
Contig3201,91951,94950,92617,691,0.0117,0.012,0.0123,0.0129
Contig3201,91981,94980,92638,669,0.0121,0.0124,0.0127,0.0128
Contig3201,92011,95010,92669,639,0.0125,0.013,0.0132,0.0127
Contig3201,92041,95040,92700,609,0.0125,0.0132,0.0133,0.0129
Contig3201,92071,95070,92732,580,0.0126,0.0132,0.0134,0.0135
Contig3201,92101,95100,92768,550,0.0131,0.0137,0.0139,0.0135
Contig3201,92131,95130,92800,524,0.0137,0.0135,0.014,0.0106
