contig,LG,av,inv_status
Contig105889,3,24.399,collinear
Contig122702,3,24.399,collinear
Contig123296,3,24.399,collinear
Contig125929,3,24.399,collinear
Contig135182,3,24.399,collinear
Contig138627,3,24.399,collinear
Contig147069,3,24.399,collinear
Contig151916,3,24.399,collinear
Contig24485,3,24.399,collinear
Contig2462,3,24.399,collinear
Contig282869,3,24.399,collinear
Contig326594,3,24.399,collinear
Contig3527,3,24.399,collinear
Contig40137,3,24.399,collinear
Contig43337,3,24.399,collinear
Contig44899,3,24.399,collinear
Contig45046,3,24.399,collinear
Contig4582,3,24.399,collinear
Contig46053,3,24.399,collinear
Contig46649,3,24.399,collinear
Contig48846,3,24.399,collinear
Contig51796,3,24.399,collinear
Contig52725,3,24.399,collinear
Contig54321,3,24.399,collinear
Contig54678,3,24.399,collinear
Contig55534,3,24.399,collinear
Contig58931,3,24.399,collinear
Contig59231,3,24.399,collinear
Contig61021,3,24.399,collinear
Contig65410,3,24.399,collinear
Contig66470,3,24.399,collinear
Contig67321,3,24.399,collinear
Contig7296,3,24.399,collinear
Contig7399,3,24.399,collinear
Contig8283,3,24.399,collinear
Contig93935,3,24.399,collinear
Contig93945,3,24.399,collinear
Contig96141,3,24.399,collinear
Contig97477,3,24.399,collinear
Contig111823,3,24.7115,collinear
Contig11477,3,24.7115,collinear
Contig136981,3,24.7115,collinear
Contig1534,3,24.7115,collinear
Contig171622,3,24.7115,collinear
Contig17277,3,24.7115,collinear
Contig173697,3,24.7115,collinear
Contig178,3,24.7115,collinear
Contig194157,3,24.7115,collinear
Contig202270,3,24.7115,collinear
Contig3050,3,24.7115,collinear
Contig42577,3,24.7115,collinear
Contig44464,3,24.7115,collinear
Contig491,3,24.7115,collinear
Contig54983,3,24.7115,collinear
Contig57539,3,24.7115,collinear
Contig65693,3,24.7115,collinear
Contig7869,3,24.7115,collinear
Contig7992,3,24.7115,collinear
Contig87994,3,24.7115,collinear
Contig232617,3,24.991,collinear
Contig41166,3,24.991,collinear
Contig98471,3,24.991,collinear
Contig39986,3,25.440625,collinear
Contig130994,3,25.5905,collinear
Contig2581,3,25.5905,collinear
Contig277252,3,25.5905,collinear
Contig337684,3,25.5905,collinear
Contig39182,3,25.5905,collinear
Contig46044,3,25.5905,collinear
Contig48220,3,25.5905,collinear
Contig51250,3,25.5905,collinear
Contig70945,3,25.5905,collinear
Contig7101,3,25.5905,collinear
Contig11055,3,25.89,collinear
Contig1114,3,25.89,collinear
Contig114930,3,25.89,collinear
Contig120012,3,25.89,collinear
Contig122267,3,25.89,collinear
Contig133361,3,25.89,collinear
Contig142180,3,25.89,collinear
Contig149191,3,25.89,collinear
Contig157639,3,25.89,collinear
Contig1995,3,25.89,collinear
Contig222436,3,25.89,collinear
Contig233513,3,25.89,collinear
Contig24740,3,25.89,collinear
Contig388208,3,25.89,collinear
Contig40131,3,25.89,collinear
Contig42808,3,25.89,collinear
Contig43014,3,25.89,collinear
Contig46605,3,25.89,collinear
Contig4673,3,25.89,collinear
Contig4693,3,25.89,collinear
Contig48260,3,25.89,collinear
Contig49927,3,25.89,collinear
Contig58982,3,25.89,collinear
Contig70811,3,25.89,collinear
Contig70813,3,25.89,collinear
Contig75780,3,25.89,collinear
Contig76976,3,25.89,collinear
Contig77276,3,25.89,collinear
Contig782,3,25.89,collinear
Contig78518,3,25.89,collinear
Contig82807,3,25.89,collinear
Contig8923,3,25.89,collinear
Contig93016,3,25.89,collinear
Contig93433,3,25.89,collinear
Contig5780,3,26.04,collinear
Contig60977,3,26.19,collinear
Contig22373,3,26.7695,collinear
Contig28070,3,26.7695,collinear
Contig3072,3,26.7695,collinear
Contig363278,3,26.7695,collinear
Contig48153,3,26.7695,collinear
Contig50033,3,26.7695,collinear
Contig95524,3,26.7695,collinear
Contig101734,3,27.3695,collinear
Contig102137,3,27.3695,collinear
Contig102983,3,27.3695,collinear
Contig103944,3,27.3695,collinear
Contig10787,3,27.3695,collinear
Contig111559,3,27.3695,collinear
Contig117109,3,27.3695,collinear
Contig121710,3,27.3695,collinear
Contig146675,3,27.3695,collinear
Contig188993,3,27.3695,collinear
Contig237290,3,27.3695,collinear
Contig239263,3,27.3695,collinear
Contig3715,3,27.3695,collinear
Contig38618,3,27.3695,collinear
Contig40937,3,27.3695,collinear
Contig41218,3,27.3695,collinear
Contig41964,3,27.3695,collinear
Contig43882,3,27.3695,collinear
Contig44242,3,27.3695,collinear
Contig44860,3,27.3695,collinear
Contig45792,3,27.3695,collinear
Contig48009,3,27.3695,collinear
Contig52238,3,27.3695,collinear
Contig52700,3,27.3695,collinear
Contig5311,3,27.3695,collinear
Contig53234,3,27.3695,collinear
Contig55935,3,27.3695,collinear
Contig61910,3,27.3695,collinear
Contig627,3,27.3695,collinear
Contig64083,3,27.3695,collinear
Contig68712,3,27.3695,collinear
Contig70482,3,27.3695,collinear
Contig75754,3,27.3695,collinear
Contig78487,3,27.3695,collinear
Contig78807,3,27.3695,collinear
Contig88156,3,27.3695,collinear
Contig89354,3,27.3695,collinear
Contig54177,3,27.669,collinear
Contig58082,3,27.669,collinear
Contig104685,3,27.969,collinear
Contig121344,3,27.969,collinear
Contig134120,3,27.969,collinear
Contig162392,3,27.969,collinear
Contig164740,3,27.969,collinear
Contig2938,3,27.969,collinear
Contig3407,3,27.969,collinear
Contig40158,3,27.969,collinear
Contig40623,3,27.969,collinear
Contig46316,3,27.969,collinear
Contig47009,3,27.969,collinear
Contig54167,3,27.969,collinear
Contig57069,3,27.969,collinear
Contig57275,3,27.969,collinear
Contig6106,3,27.969,collinear
Contig6656,3,27.969,collinear
Contig79406,3,27.969,collinear
Contig84861,3,27.969,collinear
Contig3873,3,28.4195,collinear
Contig134289,3,28.87,collinear
Contig161255,3,28.87,collinear
Contig186866,3,28.87,collinear
Contig2492,3,28.87,collinear
Contig285369,3,28.87,collinear
Contig38820,3,28.87,collinear
Contig43015,3,28.87,collinear
Contig44739,3,28.87,collinear
Contig6149,3,28.87,collinear
Contig72107,3,28.87,collinear
Contig7723,3,28.87,collinear
Contig82123,3,28.87,collinear
Contig87790,3,28.87,collinear
Contig41654,3,28.89495833,collinear
Contig79503,3,29.01975,collinear
Contig52612,3,29.06966667,collinear
Contig38080,3,29.1096,collinear
Contig104543,3,29.1695,collinear
Contig135012,3,29.1695,collinear
Contig156547,3,29.1695,collinear
Contig190895,3,29.1695,collinear
Contig216591,3,29.1695,collinear
Contig2383,3,29.1695,collinear
Contig348,3,29.1695,collinear
Contig43773,3,29.1695,collinear
Contig49264,3,29.1695,collinear
Contig49265,3,29.1695,collinear
Contig49912,3,29.1695,collinear
Contig50722,3,29.1695,collinear
Contig54364,3,29.1695,collinear
Contig61351,3,29.1695,collinear
Contig62389,3,29.1695,collinear
Contig63173,3,29.1695,collinear
Contig72105,3,29.1695,collinear
Contig75483,3,29.1695,collinear
Contig12231,3,29.734,collinear
Contig49790,3,29.734,collinear
Contig84435,3,29.734,collinear
Contig7965,3,29.87625,collinear
Contig2229,3,30.0185,collinear
Contig38805,3,30.0185,collinear
Contig55118,3,30.0185,collinear
Contig56026,3,30.0185,collinear
Contig56503,3,30.0185,collinear
Contig6219,3,30.0185,collinear
Contig63792,3,30.0185,collinear
Contig69522,3,30.0185,collinear
Contig7568,3,30.0185,collinear
Contig1402,3,30.08975,collinear
Contig868,3,30.161,collinear
Contig111241,3,30.3035,collinear
Contig112646,3,30.3035,collinear
Contig15199,3,30.3035,collinear
Contig2337,3,30.3035,collinear
Contig3168,3,30.3035,collinear
Contig38528,3,30.3035,collinear
Contig38684,3,30.3035,collinear
Contig41484,3,30.3035,collinear
Contig42659,3,30.3035,collinear
Contig43122,3,30.3035,collinear
Contig43531,3,30.3035,collinear
Contig45727,3,30.3035,collinear
Contig46239,3,30.3035,collinear
Contig4624,3,30.3035,collinear
Contig46631,3,30.3035,collinear
Contig47687,3,30.3035,collinear
Contig495,3,30.3035,collinear
Contig55887,3,30.3035,collinear
Contig56399,3,30.3035,collinear
Contig56868,3,30.3035,collinear
Contig64336,3,30.3035,collinear
Contig68160,3,30.3035,collinear
Contig72452,3,30.3035,collinear
Contig7275,3,30.3035,collinear
Contig74283,3,30.3035,collinear
Contig74513,3,30.3035,collinear
Contig79155,3,30.3035,collinear
Contig8077,3,30.3035,collinear
Contig8291,3,30.3035,collinear
Contig84358,3,30.3035,collinear
Contig89998,3,30.3035,collinear
Contig63491,3,30.35008333,collinear
Contig68598,3,30.44325,collinear
Contig112414,3,30.583,collinear
Contig113074,3,30.583,collinear
Contig130337,3,30.583,collinear
Contig13191,3,30.583,collinear
Contig146059,3,30.583,collinear
Contig1506,3,30.583,collinear
Contig151404,3,30.583,collinear
Contig1516,3,30.583,collinear
Contig154984,3,30.583,collinear
Contig161205,3,30.583,collinear
Contig2019,3,30.583,collinear
Contig288139,3,30.583,collinear
Contig3192,3,30.583,collinear
Contig376629,3,30.583,collinear
Contig38729,3,30.583,collinear
Contig39070,3,30.583,collinear
Contig397,3,30.583,collinear
Contig39868,3,30.583,collinear
Contig39869,3,30.583,collinear
Contig40600,3,30.583,collinear
Contig41192,3,30.583,collinear
Contig42657,3,30.583,collinear
Contig42948,3,30.583,collinear
Contig4380,3,30.583,collinear
Contig45303,3,30.583,collinear
Contig45493,3,30.583,collinear
Contig46495,3,30.583,collinear
Contig47757,3,30.583,collinear
Contig48214,3,30.583,collinear
Contig49080,3,30.583,collinear
Contig50076,3,30.583,collinear
Contig50401,3,30.583,collinear
Contig50602,3,30.583,collinear
Contig52425,3,30.583,collinear
Contig5328,3,30.583,collinear
Contig56018,3,30.583,collinear
Contig57226,3,30.583,collinear
Contig5856,3,30.583,collinear
Contig59525,3,30.583,collinear
Contig59590,3,30.583,collinear
Contig60838,3,30.583,collinear
Contig62182,3,30.583,collinear
Contig62236,3,30.583,collinear
Contig64145,3,30.583,collinear
Contig65886,3,30.583,collinear
Contig6671,3,30.583,collinear
Contig68375,3,30.583,collinear
Contig69417,3,30.583,collinear
Contig71804,3,30.583,collinear
Contig72973,3,30.583,collinear
Contig74347,3,30.583,collinear
Contig75245,3,30.583,collinear
Contig75578,3,30.583,collinear
Contig76019,3,30.583,collinear
Contig76291,3,30.583,collinear
Contig7652,3,30.583,collinear
Contig79535,3,30.583,collinear
Contig79549,3,30.583,collinear
Contig7990,3,30.583,collinear
Contig8031,3,30.583,collinear
Contig80367,3,30.583,collinear
Contig81003,3,30.583,collinear
Contig855,3,30.583,collinear
Contig86336,3,30.583,collinear
Contig88692,3,30.583,collinear
Contig89759,3,30.583,collinear
Contig90455,3,30.583,collinear
Contig9315,3,30.583,collinear
Contig949,3,30.583,collinear
Contig97808,3,30.583,collinear
Contig114877,3,30.938,collinear
Contig317901,3,30.938,collinear
Contig38814,3,30.938,collinear
Contig49390,3,30.938,collinear
Contig51221,3,30.938,collinear
Contig82432,3,30.938,collinear
Contig102160,3,31.864,collinear
Contig107048,3,31.864,collinear
Contig306231,3,31.864,collinear
Contig66948,3,31.864,collinear
Contig76794,3,31.864,collinear
Contig817,3,31.864,collinear
Contig82431,3,31.864,collinear
Contig89890,3,31.864,collinear
Contig115707,3,32.2195,collinear
Contig48838,3,32.2195,collinear
Contig49383,3,32.2195,collinear
Contig69328,3,32.2195,collinear
Contig80805,3,32.2195,collinear
Contig83809,3,32.2195,collinear
Contig12602,3,32.397,collinear
Contig45064,3,32.4324,collinear
Contig114402,3,32.5745,collinear
Contig41358,3,32.5745,collinear
Contig51708,3,32.5745,collinear
Contig52115,3,32.5745,collinear
Contig104454,3,33.145,collinear
Contig115558,3,33.145,collinear
Contig117332,3,33.145,collinear
Contig117611,3,33.145,collinear
Contig126777,3,33.145,collinear
Contig1406,3,33.145,collinear
Contig146717,3,33.145,collinear
Contig166048,3,33.145,collinear
Contig1701,3,33.145,collinear
Contig191117,3,33.145,collinear
Contig253075,3,33.145,collinear
Contig255659,3,33.145,collinear
Contig271007,3,33.145,collinear
Contig27867,3,33.145,collinear
Contig326698,3,33.145,collinear
Contig337037,3,33.145,collinear
Contig38627,3,33.145,collinear
Contig39623,3,33.145,collinear
Contig40399,3,33.145,collinear
Contig40705,3,33.145,collinear
Contig41562,3,33.145,collinear
Contig42227,3,33.145,collinear
Contig42566,3,33.145,collinear
Contig42748,3,33.145,collinear
Contig43106,3,33.145,collinear
Contig43391,3,33.145,collinear
Contig43392,3,33.145,collinear
Contig44477,3,33.145,collinear
Contig45135,3,33.145,collinear
Contig45641,3,33.145,collinear
Contig46283,3,33.145,collinear
Contig48608,3,33.145,collinear
Contig49655,3,33.145,collinear
Contig50153,3,33.145,collinear
Contig50418,3,33.145,collinear
Contig58304,3,33.145,collinear
Contig58597,3,33.145,collinear
Contig58886,3,33.145,collinear
Contig62801,3,33.145,collinear
Contig65851,3,33.145,collinear
Contig66205,3,33.145,collinear
Contig66532,3,33.145,collinear
Contig71890,3,33.145,collinear
Contig78903,3,33.145,collinear
Contig85207,3,33.145,collinear
Contig86594,3,33.145,collinear
Contig87394,3,33.145,collinear
Contig87967,3,33.145,collinear
Contig88242,3,33.145,collinear
Contig91334,3,33.145,collinear
Contig96636,3,33.145,collinear
Contig96637,3,33.145,collinear
Contig124033,3,37.172,collinear
Contig49884,3,37.172,collinear
Contig53878,3,37.172,collinear
Contig7642,3,37.172,collinear
Contig121701,3,37.742,collinear
Contig134517,3,37.742,collinear
Contig54067,3,37.742,collinear
Contig61550,3,37.742,collinear
Contig104746,3,38.3115,collinear
Contig135552,3,38.3115,collinear
Contig165735,3,38.3115,collinear
Contig173141,3,38.3115,collinear
Contig279910,3,38.3115,collinear
Contig32609,3,38.3115,collinear
Contig47008,3,38.3115,collinear
Contig47430,3,38.3115,collinear
Contig49161,3,38.3115,collinear
Contig50090,3,38.3115,collinear
Contig52224,3,38.3115,collinear
Contig59442,3,38.3115,collinear
Contig86918,3,38.3115,collinear
Contig924,3,38.3115,collinear
Contig21092,3,38.5965,collinear
Contig46641,3,38.5965,collinear
Contig48043,3,38.5965,collinear
Contig92332,3,38.8815,collinear
Contig81600,3,39.07233333,collinear
Contig84379,3,39.454,collinear
Contig41374,3,39.739,collinear
Contig41375,3,39.739,collinear
Contig58460,3,39.739,collinear
Contig129751,3,40.3085,collinear
Contig153661,3,40.3085,collinear
Contig275461,3,40.3085,collinear
Contig372861,3,40.3085,collinear
Contig38086,3,40.3085,collinear
Contig40462,3,40.3085,collinear
Contig44830,3,40.3085,collinear
Contig46979,3,40.3085,collinear
Contig48146,3,40.3085,collinear
Contig48433,3,40.3085,collinear
Contig54505,3,40.3085,collinear
Contig59159,3,40.3085,collinear
Contig65946,3,40.3085,collinear
Contig90090,3,40.3085,collinear
Contig96222,3,40.3085,collinear
Contig106405,3,41.661,collinear
Contig225939,3,45.9735,collinear
Contig53320,3,45.9735,collinear
Contig55826,3,45.9735,collinear
Contig57184,3,45.9735,collinear
Contig69003,3,45.9735,collinear
Contig75861,3,45.9735,collinear
Contig7876,3,45.9735,collinear
Contig87018,3,45.9735,collinear
Contig120767,3,46.35147942,collinear
Contig47646,3,46.35147942,collinear
Contig50489,3,46.35147942,collinear
Contig10610,3,46.931,collinear
Contig111715,3,46.931,collinear
Contig113287,3,46.931,collinear
Contig14752,3,46.931,collinear
Contig148640,3,46.931,collinear
Contig167427,3,46.931,collinear
Contig16775,3,46.931,collinear
Contig1822,3,46.931,collinear
Contig187634,3,46.931,collinear
Contig208753,3,46.931,collinear
Contig223393,3,46.931,collinear
Contig253650,3,46.931,collinear
Contig2702,3,46.931,collinear
Contig384956,3,46.931,collinear
Contig40538,3,46.931,collinear
Contig43230,3,46.931,collinear
Contig44114,3,46.931,collinear
Contig47882,3,46.931,collinear
Contig480,3,46.931,collinear
Contig524,3,46.931,collinear
Contig52947,3,46.931,collinear
Contig5471,3,46.931,collinear
Contig60027,3,46.931,collinear
Contig603,3,46.931,collinear
Contig60725,3,46.931,collinear
Contig64916,3,46.931,collinear
Contig67766,3,46.931,collinear
Contig42937,3,47.35775,collinear
Contig177041,3,47.7845,collinear
Contig215751,3,47.7845,collinear
Contig24843,3,47.7845,collinear
Contig44538,3,47.7845,collinear
Contig48473,3,47.7845,collinear
Contig4878,3,47.7845,collinear
Contig51397,3,47.7845,collinear
Contig82815,3,47.7845,collinear
Contig85449,3,47.7845,collinear
Contig105195,3,48.07,collinear
Contig56093,3,48.07,collinear
Contig58349,3,48.07,collinear
Contig7531,3,48.07,collinear
Contig102686,3,50.0635,collinear
Contig106700,3,50.0635,collinear
Contig121357,3,50.0635,collinear
Contig1569,3,50.0635,collinear
Contig1671,3,50.0635,collinear
Contig336265,3,50.0635,collinear
Contig38136,3,50.0635,collinear
Contig42439,3,50.0635,collinear
Contig45664,3,50.0635,collinear
Contig4675,3,50.0635,collinear
Contig58171,3,50.0635,collinear
Contig58359,3,50.0635,collinear
Contig67216,3,50.0635,collinear
Contig67810,3,50.0635,collinear
Contig79122,3,50.0635,collinear
Contig83160,3,50.0635,collinear
Contig83161,3,50.0635,collinear
Contig89964,3,50.0635,collinear
Contig38168,3,53.741,collinear
Contig38169,3,53.741,collinear
Contig50757,3,53.741,collinear
Contig52035,3,53.741,collinear
Contig52036,3,53.741,collinear
Contig84116,3,53.741,collinear
Contig17786,3,54.057,collinear
Contig31084,3,54.057,collinear
Contig4676,3,54.057,collinear
Contig55816,3,54.057,collinear
Contig57496,3,54.057,collinear
Contig59753,3,54.057,collinear
Contig74559,3,54.057,collinear
Contig76344,3,54.057,collinear
Contig82271,3,54.057,collinear
Contig92502,3,54.057,collinear
Contig14974,3,54.6275,collinear
Contig51743,3,54.6275,collinear
Contig53612,3,54.6275,collinear
Contig85445,3,54.6275,collinear
